movie_id,title,tmdb_id,tmdb_title,overview,release_date,vote_average,vote_count,poster_url,cast
1465,Last Summer in the Hamptons (1995),188588.0,Last Summer in the Hamptons,"Helena Mora, the head of an eccentric theatrical family, has decided to sell her large estate in the Hamptons because of her recent money troubles. Before she completes the sale, she wants to have one last gathering of family and friends, with dramatic performances. Bringing everyone together, thoug",1995-11-22,5.8,5,https://image.tmdb.org/t/p/w500/g3m93gROYRRgu7lyQPzrka612uK.jpg,"Victoria Foyt, Viveca Lindfors, Jon Robin Baitz"
1466,Margaret's Museum (1995),71754.0,Margaret's Museum,"In a town where half the men die down the coalpit, Margaret MacNeil is quite happy being single in her small Cape Breton island town. Until she meets Neil Currie, a charming and sincere bagpipe-playing, Gaelic-speaking dishwasher. But no matter what you do, you can't avoid the spectre of the pit for",1995-09-13,6.536,14,https://image.tmdb.org/t/p/w500/ulhih7Th6S9zuhR5kOiVdCm8Il4.jpg,"Helena Bonham Carter, Clive Russell, Craig Olejnik"
1467,"Saint of Fort Washington, The (1993)",56583.0,The Saint of Fort Washington,"Matthew, a young schizophrenic, finds himself out on the street when a slumlord tears down his apartment building. Soon, he finds himself in even more dire straits, when he is threatened by Little Leroy, a thug who is one of the tough denizens of the Fort Washington Shelter for Men. He reaches out t",1993-11-03,6.7,45,https://image.tmdb.org/t/p/w500/e8ie1x22wFEo63LQBbpBDqIH4oY.jpg,"Danny Glover, Matt Dillon, Rick Aviles"
1468,"Cure, The (1995)",6715.0,The Cure,"Erik, a loner, finds a friend in Dexter, an eleven-year-old boy with AIDS. They vow to find a cure for AIDS together and save Dexter's life in an eventful summer.",1995-04-21,7.9,353,https://image.tmdb.org/t/p/w500/irl4zGq3rh8UF0Ra0gvNg7mY5my.jpg,"Joseph Mazzello, Brad Renfro, Annabella Sciorra"
1469,Tom and Huck (1995),45325.0,Tom and Huck,"A mischievous young boy, Tom Sawyer, witnesses a murder by the deadly Injun Joe. Tom becomes friends with Huckleberry Finn, a boy with no future and no family. Tom has to choose between honoring a friendship or honoring an oath because the town alcoholic is accused of the murder. Tom and Huck go thr",1995-12-22,5.302,215,https://image.tmdb.org/t/p/w500/bMY31ikEOIPOHqQwhPhII8UVBln.jpg,"Jonathan Taylor Thomas, Brad Renfro, Eric Schweig"
1470,Gumby: The Movie (1995),43475.0,Gumby: The Movie,"Amidst putting together a benefit concert for the local farmers and on the brink of a huge deal with mogul Lucky Claybert, Gumby and his band The Clayboys must battle with the villainous Blockheads, who have kidnapped their loyal canine Lowbelly.",1995-10-04,5.714,21,https://image.tmdb.org/t/p/w500/A4wc8SrcaKyfNKXA0g5Aydpk4Id.jpg,"Dal McKennon, Art Clokey, Gloria Clokey"
1471,Hideaway (1995),27303.0,Hideaway,"Hatch Harrison, his wife, Lindsey, and their daughter, Regina, are enjoying a pleasant drive when a car crash leaves wife and daughter unharmed but kills Hatch. However, an ingenious doctor, Jonas Nyebern, manages to revive Hatch after two lifeless hours. But Hatch does not come back unchanged. He b",1995-03-03,5.221,172,https://image.tmdb.org/t/p/w500/cYWjgxgIJrak0BTemkij3gOCbMa.jpg,"Jeff Goldblum, Christine Lahti, Alicia Silverstone"
1472,"Visitors, The (Visiteurs, Les) (1993)",11687.0,The Visitors,"After a wizard's spell goes awry, 12th-century Gallic knight Godefroy de Papincourt, Count of Montmirail finds himself transported to 1993, along with his dimwitted servant, Jacquouille la Fripouille. Startled and perplexed by modern technology, the duo run amok, destroying cars and causing chaos un",1993-01-27,7.124,2067,https://image.tmdb.org/t/p/w500/hPCq0buG5PaXgKjzT2ktjrjlpbj.jpg,"Jean Reno, Christian Clavier, Valérie Lemercier"
1473,"Little Princess, The (1939)",26531.0,The Little Princess,A little girl goes in search of her father who is reported missing by the military during the Second Boer War.,1939-03-17,6.7,125,https://image.tmdb.org/t/p/w500/cnMSURyv7R6gjmUm5SYdTxXLzIO.jpg,"Shirley Temple, Richard Greene, Anita Louise"
1474,Nina Takes a Lover (1994),,,,,0.0,0,,
1475,Bhaji on the Beach (1993),14587.0,Bhaji on the Beach,A group of South Asian women try but cannot escape their problems on a day trip to a British beach resort.,1993-09-11,5.293,29,https://image.tmdb.org/t/p/w500/jq27h7iCkqwBP3Dd9DQnWdgfGGV.jpg,"Kim Vithana, Jimmi Harkishin, Sarita Khajuria"
1476,Raw Deal (1948),26167.0,Raw Deal,"Joe Sullivan is itching to get out of prison. He's taken the rap for his accomplice Rick, a sadistic mobster who owes him $50,000 from the job they pulled. Rick sets up an escape for Joe, assuming that Joe will be killed while fleeing. But with the help of his love-struck girl Pat and his sympatheti",1948-05-21,6.707,111,https://image.tmdb.org/t/p/w500/qLC4VnigxhC4ovSZdH2JUjuXoYY.jpg,"Dennis O'Keefe, Claire Trevor, Marsha Hunt"
1477,Nightwatch (1997),2212.0,Nightwatch,A law student takes a job as a night watchman at a morgue and begins to discover clues that implicate him as the suspect in a series of murders.,1997-01-31,6.1,431,https://image.tmdb.org/t/p/w500/va6AEeuzB98q9jmzoOpEcBPAYq0.jpg,"Ewan McGregor, Patricia Arquette, Josh Brolin"
1478,Dead Presidents (1995),11443.0,Dead Presidents,On the streets they call cash dead presidents. And that's just what a Vietnam veteran is after when he returns home from the war only to find himself drawn into a life of crime. With the aid of his fellow vets he plans the ultimate heist -- a daring robbery of an armored car filled with unmarked U.S,1995-09-29,6.677,331,https://image.tmdb.org/t/p/w500/eGfsSXizR11tTHVo0kuOOFPAxZt.jpg,"Larenz Tate, Keith David, Chris Tucker"
1479,Reckless (1995),58372.0,Reckless,"On Christmas Eve, a relentlessly cheerful woman escapes from the killers hired by her husband, and embarks on a series of strange encounters.",1995-11-17,6.611,9,https://image.tmdb.org/t/p/w500/edNTtl2UuKcU8vXEaYgu76vISXw.jpg,"Mia Farrow, Scott Glenn, Mary-Louise Parker"
1480,Herbie Rides Again (1974),10869.0,Herbie Rides Again,The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.,1974-02-12,6.2,440,https://image.tmdb.org/t/p/w500/1k14PPykkUQfhjn3xXDrc55lfHl.jpg,"Helen Hayes, Ken Berry, Stefanie Powers"
1481,S.F.W. (1994),29444.0,S.F.W.,An alienated and misanthropic teenager gains sudden and unwanted celebrity status after he's taken hostage by terrorists where his indifference to their threats to kill him makes news headlines.,1995-01-20,5.969,113,https://image.tmdb.org/t/p/w500/3bq91jWCReRrqlPn81alSoxeXoP.jpg,"Stephen Dorff, Reese Witherspoon, Jake Busey"
1482,"Gate of Heavenly Peace, The (1995)",52059.0,The Gate of Heavenly Peace,"The Gate of Heavenly Peace is a feature-length documentary about the 1989 protest movement, reflecting the drama, tension, humor, absurdity, heroism, and many tragedies of the six weeks from April to June in 1989. The film reveals how the hard-liners within the government marginalized moderates amon",1995-10-14,7.9,23,https://image.tmdb.org/t/p/w500/a097YNBiTFR9eryZPylZ2INwExz.jpg,
1483,"Man in the Iron Mask, The (1998)",9313.0,The Man in the Iron Mask,"Years have passed since the Three Musketeers, Aramis, Athos and Porthos, have fought together with their friend, D'Artagnan. But with the tyrannical King Louis using his power to wreak havoc in the kingdom while his twin brother, Philippe, remains imprisoned, the Musketeers reunite to abduct Louis a",1998-03-12,6.655,4148,https://image.tmdb.org/t/p/w500/zHE9yRURvA7DyhYtQxkGTfE1Ywi.jpg,"Leonardo DiCaprio, Gabriel Byrne, Jeremy Irons"
1484,"Jerky Boys, The (1994)",,,,,0.0,0,,
1485,"Colonel Chabert, Le (1994)",41580.0,Colonel Chabert,"When Colonel Chabert returns from the war, he discovers that he has lost everything.",1994-09-21,6.632,76,https://image.tmdb.org/t/p/w500/Usaduh828gtYe6jw9DosnPJ7I9.jpg,"Gérard Depardieu, Fanny Ardant, Fabrice Luchini"
1486,Girl in the Cadillac (1995),278939.0,Girl in the Cadillac,"A runaway teenage girl and a drifter rob a bank, hit the road to elude the Texas Rangers and find love on the run.",1995-10-24,4.8,10,https://image.tmdb.org/t/p/w500/k9bCfnN4tfDJoGCmT8KVuvIjZWM.jpg,"Erika Eleniak, William McNamara, Michael Lerner"
1487,Even Cowgirls Get the Blues (1993),34444.0,Even Cowgirls Get the Blues,A girl born with enormous thumbs in the repressive era of the 1950s learns to turn her quirks into assets.,1994-05-13,4.395,143,https://image.tmdb.org/t/p/w500/20x8nm0nPXkYv04COAHFA2AHyAl.jpg,"Uma Thurman, Lorraine Bracco, Pat Morita"
1488,Germinal (1993),51980.0,Germinal,"It's mid 19th century, north of France. The story of a coal miner's town. They are exploited by the mine's owner. One day the decide to go on strike, and then the authorities repress them.",1993-09-29,6.7,343,https://image.tmdb.org/t/p/w500/cizv23RUxcpTrQt4kcOz7Sv6YJl.jpg,"Miou-Miou, Renaud, Jean Carmet"
1489,Chasers (1994),24405.0,Chasers,"Military men Rock Reilly and Eddie Devane are tasked with taking a prisoner, blonde bombshell Toni Johnson, on what becomes an unforgettable road trip. Toni, an enlistee who's in trouble for deserting her unit, soon proves that she's craftier than most inmates.",1994-04-22,5.4,174,https://image.tmdb.org/t/p/w500/mEG6fTyTjsA1vzTTqCXsiJzjdQ5.jpg,"Tom Berenger, William McNamara, Erika Eleniak"
1490,Fausto (1993),349394.0,À la Mode,"Fausto enters an orphanage and is initially bullied, but then makes friends with a new bunkmate, Raymond. He is apprenticed to Mietek, a tailor in the Jewish quarter, who teaches him the trade. Fausto charms everyone in the quarter, and falls in love with Tonie, the mechanic's daughter. He starts ma",1993-09-10,4.864,11,https://image.tmdb.org/t/p/w500/hx95nBuHwprvE6f3N0Ho26s4Rtg.jpg,"Jean Yanne, Ken Higelin, Florence Darel"
1491,Tough and Deadly (1995),80350.0,Tough and Deadly,A private eye helps an amnesiac CIA agent elude mobsters who don't want him to regain his memory of their drug operation.,1995-02-14,5.688,24,https://image.tmdb.org/t/p/w500/ozqhRWXkNavtxWVk04bOQPgf5CZ.jpg,"Billy Blanks, Roddy Piper, Richard Norton"
1492,Window to Paris (1994),41043.0,Window to Paris,"Nikolai (played by Sergei Dontsov) has been fired from his job as a music teacher and has to live in the gym until he finds a place to stay. Finally, he gets a communal room in the apartment of Gorokhov (Victor Mikhalkov). The room's previous inhabitant, an old lady, has died a year ago, and yet her",1993-10-01,6.177,31,https://image.tmdb.org/t/p/w500/o8WmmNqcX3MLGdXYsBBs0QxBmxo.jpg,"Agnès Soral, Sergey Dreyden, Viktor Mikhaylov"
1493,"Modern Affair, A (1995)",123505.0,A Modern Affair,"A Modern Affair is an independent feature directed by Vern Oakley and produced by Tribe Pictures. Starring Stanley Tucci and Lisa Eichhorn, the film's plot reverses the conventions of romantic comedies: instead of man meet woman - fall in love, marry and have baby, in this film the woman gets pregna",1996-09-06,6.0,2,https://image.tmdb.org/t/p/w500/puo4NoxBET3adp3iB6j7HmMjD5J.jpg,"Lisa Eichhorn, Stanley Tucci, Caroline Aaron"
1494,"Mostro, Il (1994)",22826.0,The Monster,"A vicious serial sex killer is on the loose, and landscape gardener and shop-window outfitter Loris is the prime suspect, thanks to his unfortunate habit of getting caught in compromising situations (for which there is always a totally innocent explanation that the police fail to spot). Undercover p",1994-10-22,6.96,657,https://image.tmdb.org/t/p/w500/6h6ahipPd84QcyFbnsEikLt7w3Z.jpg,"Roberto Benigni, Michel Blanc, Nicoletta Braschi"
1495,Flirt (1995),46986.0,Flirt,"The same situation is played out in different cities (New York, Berlin and Tokyo). A lover has to choose whether to commit to a partner who is returning home. In each case there are other people involved, an ex-partner and someone else in a ""permanent"" relationship, what do they choose to do?",1995-09-14,6.2,28,https://image.tmdb.org/t/p/w500/6DGq5lReLwfrfaeidNeHpYtAZ9Q.jpg,"Bill Sage, King Mustafa Obafemi, Miho Nikaido"
1496,Carpool (1996),23945.0,Carpool,"A man with an important business meeting finds himself having to take care of the carpool for the neighborhood school children when his wife gets sick. Stopping to get donuts for the kids, things go even more awry when he finds himself a victim of a robbery. However, the situation only gets worse as",1996-08-23,5.255,92,https://image.tmdb.org/t/p/w500/rYoZR4EtrfziT5WXhZzcNbH5GuE.jpg,"Tom Arnold, David Paymer, Rhea Perlman"
1497,"Line King: Al Hirschfeld, The (1996)",124829.0,The Line King: The Al Hirschfeld Story,"The childhood, adolescence, and incredible adult years of Al Hirschfeld, celebrated creator of thousands of line drawings of famous people - many in the entertainment industry - over a span of more than sixty years. He is still drawing in his nineties. His interesting domestic life, political, and c",1996-09-27,7.167,6,https://image.tmdb.org/t/p/w500/msLmn8QJLKpG8GHwbSbvX6iYmoB.jpg,"Al Hirschfeld, Lauren Bacall, Carol Channing"
1498,Farmer & Chase (1995),,,,,0.0,0,,
1499,Grosse Fatigue (1994),64567.0,Dead Tired,"Stressed and overworked, famous French movie star Michel Blanc is beginning to wear down, physically and mentally, from the pressure and demands of fame. Already in a fragile state of mind, strange events start to transpire all around him, and he gradually loses his grip. Taking the advice of a psyc",1994-05-18,6.0,121,https://image.tmdb.org/t/p/w500/tD8zVuSpIfUSjmEZ0UXBeOU9Va8.jpg,"Michel Blanc, Carole Bouquet, Philippe Noiret"
1500,Santa with Muscles (1996),31388.0,Santa with Muscles,A heartless millionaire believes he is Santa Claus after an accident renders him amnesiac.,1996-11-08,3.641,92,https://image.tmdb.org/t/p/w500/ldxrT4FkyJWENpqy0ZucCu1HgAj.jpg,"Hulk Hogan, Ed Begley Jr., Don Stark"
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),55936.0,Prisoner of the Mountains,"Two Russian soldiers, one battle-seasoned and the other barely into his boots and uniform, are taken prisoner by an anxious Islamic father from a remote village hoping to trade them for his captured son.",1996-03-15,6.638,65,https://image.tmdb.org/t/p/w500/82WdNsibYEwZI3u3XB0ndfKKKLe.jpg,"Oleg Menshikov, Sergei Bodrov Jr., Jemal Sikharulidze"
1502,Naked in New York (1994),11800.0,Naked in New York,"Naked in New York begins in the car of grown up Jake, he is talking to us about his girlfriend, Joanne,  and to whom you can turn to for help while facing life. From there it flashes back to his memories of his parents, college, house across from a squirrel infested peanut factory, best friend, writ",1993-11-10,4.783,23,https://image.tmdb.org/t/p/w500/gAufFGm2Qly8TYrhy4me9X35B7m.jpg,"Eric Stoltz, Mary-Louise Parker, Ralph Macchio"
1503,Gold Diggers: The Secret of Bear Mountain (1995),35645.0,Gold Diggers: The Secret of Bear Mountain,"Two teen girls, one from the city, one from the country, try to find the hidden gold of Bear Mountain learning about friendship, loyalty and courage on the way.",1995-11-03,6.2,160,https://image.tmdb.org/t/p/w500/rbiCeXOKdTJXhuWTrIzcfrFNKHT.jpg,"Christina Ricci, Anna Chlumsky, Polly Draper"
1504,"Bewegte Mann, Der (1994)",159.0,Maybe... Maybe Not,The heterosexual man Axel is thrown out of his girlfriends home for cheating and ends up moving in with a gay man. Axel learns the advantages of living with gay men even though they are attracted to him and when his girlfriend wants him back he must make a tough decision.,1994-10-05,6.227,121,https://image.tmdb.org/t/p/w500/2TcZBHcseRXLxNq2RXnKIsbKZwi.jpg,"Til Schweiger, Joachim Król, Katja Riemann"
1505,Killer: A Journal of Murder (1995),59569.0,Killer: A Journal of Murder,"Carl Panzram is sent to Leavenworth Prison for burglary. While there, he is brutally beaten by a guard. Neophyte guard Henry Lesser feels sympathy for Panzram, befriends him, and gets him to write his life story. Lesser learns that Panzram's past is much more violent than he thought, but also that h",1996-09-06,5.798,52,https://image.tmdb.org/t/p/w500/bGhq64TzH7i1jSmK0tYHbDmgzVQ.jpg,"James Woods, Robert Sean Leonard, Cara Buono"
1506,Nelly & Monsieur Arnaud (1995),12652.0,Nelly and Monsieur Arnaud,"Nelly leaves her lazy, unemployed husband to work for retired judge Mr Arnaud, forty years her senior, after he offers to clear her bills for her. While she types his memoirs the two develop a close friendship, but Arnaud becomes jealous when Nelly begins dating his good-looking young publisher.",1995-10-18,7.0,143,https://image.tmdb.org/t/p/w500/87kKTPi9r7YIVrlo9Z42NwTXBVi.jpg,"Emmanuelle Béart, Michel Serrault, Claire Nadeau"
